customer_id,month,category,payment_type,spend
CUST177,May,Apparel,Net Banking,15477.95
CUST458,August,Travel,Net Banking,15161.66
CUST485,August,Travel,UPI,6191.14
CUST138,July,Travel,Credit Card,10564.09
CUST247,June,Electronics,Credit Card,8202.37
CUST315,August,Electronics,Credit Card,14112.74
CUST485,May,Apparel,UPI,10786.38
CUST329,June,Groceries,Credit Card,3337.41
CUST264,June,Groceries,Debit Card,12960.45
CUST315,September,Apparel,Debit Card,3386.53
CUST292,October,Electronics,UPI,10861.67
CUST271,July,Travel,Credit Card,5726.9
CUST150,May,Apparel,Credit Card,7638.61
CUST226,September,Entertainment,UPI,8292.58
CUST098,May,Entertainment,Net Banking,7187.74
CUST191,July,Groceries,UPI,3135.27
CUST097,July,Apparel,Net Banking,14815.92
CUST259,May,Apparel,Net Banking,13126.47
CUST340,August,Electronics,Credit Card,19095.23
CUST363,October,Apparel,UPI,16998.88
CUST255,August,Apparel,Credit Card,16421.43
CUST125,October,Travel,Debit Card,2529.82
CUST068,October,Apparel,Debit Card,17538.39
CUST179,May,Apparel,Debit Card,19557.89
CUST134,June,Travel,Credit Card,14473.64
CUST011,May,Travel,Credit Card,11845.88
CUST276,June,Entertainment,UPI,7570.47
CUST121,June,Entertainment,Credit Card,9539.18
CUST177,August,Electronics,Net Banking,8352.55
CUST449,July,Travel,Debit Card,4393.84
CUST374,July,Travel,Credit Card,11028.55
CUST225,August,Apparel,UPI,902.11
CUST425,October,Electronics,UPI,12861.35
CUST283,July,Apparel,Credit Card,10544.05
CUST463,August,Entertainment,Debit Card,19605.37
CUST024,May,Groceries,Credit Card,5902.99
CUST454,July,Apparel,Credit Card,17854.93
CUST136,July,Travel,Debit Card,12527.65
CUST386,October,Travel,UPI,14353.19
CUST091,September,Groceries,UPI,11775.75
CUST136,October,Groceries,Credit Card,6207.62
CUST062,August,Electronics,Debit Card,18343.91
CUST412,June,Electronics,Net Banking,10536.91
CUST384,August,Entertainment,Credit Card,8527.92
CUST118,May,Electronics,UPI,610.8
CUST194,August,Electronics,Credit Card,926.94
CUST057,July,Travel,Net Banking,11855.02
CUST149,August,Groceries,Debit Card,7742.17
CUST240,June,Travel,Debit Card,14201.13
CUST266,June,Travel,Net Banking,5165.32
CUST009,May,Entertainment,Credit Card,2695.8
CUST012,May,Electronics,Credit Card,13682.72
CUST099,May,Travel,Credit Card,7711.83
CUST427,September,Electronics,Net Banking,4450.18
CUST078,October,Groceries,Credit Card,18951.43
CUST196,September,Groceries,Net Banking,7112.03
CUST479,May,Groceries,Debit Card,7590.91
CUST144,July,Groceries,Credit Card,3107.08
CUST005,August,Apparel,UPI,1416.4
CUST500,October,Electronics,UPI,1598.62
CUST108,October,Groceries,Net Banking,12264.53
CUST498,May,Electronics,Credit Card,16055.31
CUST039,June,Travel,Net Banking,10752.14
CUST102,July,Apparel,Net Banking,3621.75
CUST465,May,Electronics,Credit Card,5392.59
CUST084,October,Entertainment,Net Banking,19569.11
CUST143,May,Travel,UPI,3504.96
CUST333,September,Groceries,Debit Card,3299.65
CUST277,September,Entertainment,Debit Card,16396.88
CUST075,July,Entertainment,Debit Card,5190.16
CUST152,June,Entertainment,UPI,12727.98
CUST474,May,Apparel,UPI,12502.66
CUST205,August,Apparel,Net Banking,2494.23
CUST409,September,Travel,UPI,3584.49
CUST382,May,Travel,Debit Card,11640.14
CUST188,July,Groceries,UPI,8502.08
CUST041,August,Apparel,Debit Card,2107.19
CUST037,May,Groceries,Net Banking,3758.85
CUST292,October,Travel,Credit Card,12953.03
CUST258,June,Travel,Net Banking,18475.18
CUST471,June,Entertainment,Credit Card,16003.17
CUST139,September,Groceries,Net Banking,10621.6
CUST035,September,Groceries,Net Banking,18512.17
CUST008,July,Entertainment,Debit Card,5104.72
CUST487,June,Groceries,Credit Card,2518.75
CUST318,August,Groceries,Credit Card,4311.43
CUST472,July,Electronics,Net Banking,9617.19
CUST309,May,Entertainment,Debit Card,2700.79
CUST440,October,Groceries,Credit Card,6546.68
CUST260,May,Groceries,Credit Card,1679.74
CUST402,July,Electronics,Debit Card,9965.32
CUST179,May,Apparel,UPI,11799.84
CUST113,August,Entertainment,Net Banking,19441.09
CUST019,July,Apparel,Net Banking,8001.1
CUST128,October,Groceries,Debit Card,15792.2
CUST351,July,Travel,Net Banking,5720.31
CUST098,June,Electronics,UPI,15189.69
CUST315,October,Groceries,UPI,2393.72
CUST036,July,Travel,UPI,9208.85
CUST416,May,Travel,Net Banking,9046.1
CUST251,September,Electronics,Credit Card,1530.37
CUST268,May,Apparel,UPI,15765.16
CUST036,September,Apparel,UPI,18839.16
CUST467,June,Apparel,UPI,8107.88
CUST343,August,Apparel,Credit Card,1688.85
CUST349,September,Apparel,Net Banking,19275.28
CUST009,June,Groceries,Debit Card,8621.7
CUST494,August,Entertainment,Net Banking,3933.87
CUST063,September,Entertainment,UPI,5778.56
CUST150,May,Groceries,Debit Card,16732.14
CUST161,August,Groceries,Debit Card,13495.58
CUST279,July,Entertainment,Credit Card,17346.44
CUST470,September,Groceries,Net Banking,15064.07
CUST039,August,Entertainment,Debit Card,4579.61
CUST440,July,Travel,Net Banking,9072.17
CUST462,September,Apparel,Net Banking,12710.71
CUST240,October,Groceries,UPI,8757.29
CUST279,May,Electronics,UPI,16908.19
CUST142,June,Travel,UPI,16183.48
CUST129,September,Entertainment,UPI,12391.51
CUST021,May,Travel,Debit Card,12388.3
CUST472,October,Apparel,UPI,9080.43
CUST092,June,Electronics,Debit Card,3866.25
CUST493,October,Entertainment,UPI,8988.24
CUST048,October,Travel,Debit Card,817.9
CUST277,October,Entertainment,Credit Card,7056.42
CUST417,May,Travel,Net Banking,4274.14
CUST213,July,Groceries,Credit Card,8510.11
CUST491,August,Groceries,Net Banking,15848.12
CUST033,September,Electronics,Debit Card,12726.42
CUST334,May,Apparel,Net Banking,9412.42
CUST300,July,Travel,UPI,6135.45
CUST068,August,Groceries,Debit Card,5134.58
CUST400,September,Electronics,Credit Card,8893.22
CUST193,June,Entertainment,UPI,16814.13
CUST344,September,Entertainment,Net Banking,6102.15
CUST040,September,Entertainment,Credit Card,3310.55
CUST195,June,Travel,UPI,12379.76
CUST426,June,Electronics,Debit Card,15571.46
CUST039,July,Apparel,UPI,1533.58
CUST156,May,Apparel,Debit Card,15917.48
CUST378,August,Electronics,Debit Card,5079.26
CUST380,October,Entertainment,Credit Card,8390.57
CUST398,July,Travel,Credit Card,5128.4
CUST268,June,Electronics,Debit Card,6622.02
CUST273,October,Travel,UPI,9415.63
CUST269,July,Electronics,UPI,7787.84
CUST404,July,Apparel,Debit Card,18012.68
CUST155,July,Groceries,Debit Card,19602.3
CUST281,September,Apparel,Net Banking,6494.63
CUST492,August,Travel,Debit Card,5574.69
CUST197,May,Electronics,Debit Card,14132.95
CUST415,August,Apparel,Credit Card,10108.88
CUST130,July,Travel,Debit Card,3640.36
CUST492,June,Travel,UPI,18478.09
CUST205,October,Electronics,Credit Card,19149.66
CUST172,October,Entertainment,Credit Card,13343.78
CUST106,August,Apparel,Net Banking,1913.59
CUST310,October,Entertainment,Debit Card,7450.41
CUST458,May,Entertainment,Credit Card,17108.55
CUST202,September,Electronics,Debit Card,4149.16
CUST023,July,Entertainment,Net Banking,6461.84
CUST090,June,Groceries,Debit Card,4714.69
CUST238,September,Travel,Credit Card,13182.61
CUST276,May,Groceries,Debit Card,3638.02
CUST022,July,Electronics,UPI,9838.49
CUST196,June,Groceries,Debit Card,1018.54
CUST498,July,Travel,Credit Card,4185.69
CUST047,May,Entertainment,Net Banking,19473.75
CUST291,September,Apparel,Net Banking,6526.35
CUST117,September,Apparel,Debit Card,2181.42
CUST466,June,Travel,Net Banking,6255.82
CUST159,August,Entertainment,Net Banking,7792.53
CUST215,June,Groceries,Net Banking,17989.27
CUST001,September,Travel,Debit Card,1747.89
CUST331,September,Apparel,Net Banking,3919.04
CUST115,July,Entertainment,Debit Card,12106.8
CUST289,June,Apparel,Credit Card,6125.59
CUST465,August,Electronics,Debit Card,8532.8
CUST048,August,Electronics,Debit Card,4368.89
CUST455,June,Groceries,Credit Card,14074.3
CUST321,July,Electronics,Net Banking,15738.45
CUST252,October,Apparel,Credit Card,4835.07
CUST425,July,Entertainment,Credit Card,18975.39
CUST016,August,Groceries,Net Banking,19032.61
CUST366,June,Apparel,UPI,17551.41
CUST223,October,Electronics,Net Banking,5921.37
CUST455,September,Electronics,Net Banking,708.05
CUST105,August,Travel,Credit Card,4500.82
CUST272,September,Travel,Credit Card,9402.28
CUST057,September,Electronics,UPI,17538.74
CUST131,May,Travel,Credit Card,19783.2
CUST339,August,Travel,Net Banking,7766.47
CUST204,May,Electronics,Net Banking,15874.82
CUST265,June,Groceries,Net Banking,3543.4
CUST399,July,Entertainment,UPI,7998.37
CUST076,September,Entertainment,Credit Card,18846.54
CUST295,October,Entertainment,Net Banking,3164.07
CUST101,June,Entertainment,UPI,3772.53
CUST058,July,Apparel,UPI,600.14
CUST291,July,Apparel,Debit Card,6075.21
CUST085,June,Entertainment,Credit Card,15371.76
CUST115,July,Travel,UPI,6205.78
CUST409,October,Entertainment,Debit Card,9188.53
CUST162,July,Apparel,Debit Card,7806.35
CUST208,June,Electronics,Credit Card,14058.39
CUST246,May,Entertainment,Debit Card,19500.55
CUST423,August,Groceries,Debit Card,5656.53
CUST065,October,Groceries,Debit Card,8536.93
CUST481,September,Groceries,Net Banking,6480.31
CUST432,June,Groceries,Net Banking,8532.77
CUST428,May,Electronics,UPI,3113.96
CUST254,September,Electronics,Debit Card,1326.68
CUST110,October,Groceries,Credit Card,2355.13
CUST314,July,Travel,Credit Card,8968.95
CUST481,September,Groceries,UPI,10746.72
CUST032,July,Entertainment,UPI,5079.07
CUST443,October,Apparel,UPI,14663.96
CUST260,July,Entertainment,Debit Card,14753.46
CUST343,May,Entertainment,Debit Card,4190.46
CUST292,June,Electronics,Credit Card,15468.24
CUST248,June,Electronics,Net Banking,13792.03
CUST356,May,Groceries,Debit Card,18996.97
CUST439,May,Apparel,Credit Card,3040.95
CUST185,October,Travel,Debit Card,18131.17
CUST303,October,Travel,Net Banking,6381.66
CUST164,May,Electronics,UPI,14160.15
CUST256,August,Entertainment,Net Banking,10760.93
CUST149,September,Apparel,Net Banking,12922.96
CUST410,September,Electronics,UPI,3987.14
CUST282,June,Apparel,Credit Card,11831.61
CUST291,June,Entertainment,Debit Card,16723.35
CUST277,August,Entertainment,Credit Card,1362.62
CUST334,August,Entertainment,Net Banking,4246.12
CUST113,July,Travel,UPI,4562.71
CUST106,October,Groceries,UPI,2086.18
CUST425,May,Apparel,Debit Card,12855.06
CUST453,May,Apparel,Net Banking,3864.91
CUST218,September,Electronics,Net Banking,14073.44
CUST460,June,Groceries,Debit Card,11085.89
CUST143,July,Groceries,Debit Card,19346.98
CUST257,May,Electronics,Debit Card,4525.93
CUST058,June,Apparel,UPI,741.7
CUST198,May,Entertainment,Debit Card,11148.82
CUST381,June,Groceries,Net Banking,1103.69
CUST102,July,Groceries,UPI,10498.19
CUST037,July,Apparel,UPI,11720.86
CUST489,August,Travel,Debit Card,17821.22
CUST390,May,Entertainment,Net Banking,3775.54
CUST299,May,Electronics,UPI,2860.33
CUST453,October,Travel,Debit Card,2775.5
CUST022,August,Entertainment,Debit Card,752.16
CUST348,June,Electronics,UPI,3193.66
CUST070,September,Groceries,Net Banking,10959.63
CUST218,August,Groceries,UPI,15383.91
CUST350,June,Travel,Debit Card,4992.97
CUST161,May,Groceries,UPI,3897.27
CUST449,August,Apparel,Net Banking,16089.17
CUST476,July,Electronics,UPI,4282.84
CUST019,June,Groceries,Debit Card,12251.8
CUST083,October,Entertainment,Debit Card,13674.44
CUST276,May,Travel,UPI,15422.55
CUST394,September,Travel,Net Banking,8213.72
CUST315,May,Apparel,UPI,19830.66
CUST034,September,Entertainment,Credit Card,19495.72
CUST032,August,Apparel,Credit Card,16544.7
CUST137,August,Travel,UPI,10753.85
CUST391,May,Entertainment,Net Banking,7427.82
CUST155,September,Apparel,Debit Card,13114.33
CUST058,September,Entertainment,Net Banking,4997.26
CUST043,July,Apparel,Debit Card,18792.26
CUST193,August,Travel,Net Banking,12192.22
CUST308,September,Travel,Net Banking,8157.04
CUST411,July,Groceries,Debit Card,4376.03
CUST229,May,Groceries,UPI,7310.12
CUST419,August,Electronics,UPI,10632.5
CUST430,May,Entertainment,Credit Card,9951.8
CUST312,May,Travel,Credit Card,19893.15
CUST024,June,Apparel,Credit Card,10820.11
CUST452,October,Apparel,Net Banking,14129.15
CUST081,October,Apparel,Debit Card,14570.58
CUST107,July,Groceries,Net Banking,500.58
CUST271,September,Groceries,Debit Card,16954.44
CUST011,June,Electronics,UPI,10189.81
CUST149,October,Electronics,Debit Card,17279.0
CUST285,August,Electronics,Credit Card,5567.92
CUST071,May,Entertainment,UPI,14173.57
CUST304,June,Electronics,Credit Card,16074.06
CUST372,August,Electronics,Credit Card,13606.59
CUST012,May,Entertainment,Net Banking,19375.52
CUST061,August,Travel,Net Banking,8761.41
CUST390,July,Travel,Debit Card,11821.98
CUST407,October,Entertainment,UPI,17782.65
CUST099,August,Apparel,Debit Card,2875.64
CUST193,May,Travel,Net Banking,8525.65
CUST405,August,Groceries,Credit Card,6057.27
CUST128,June,Apparel,Debit Card,4116.61
CUST288,May,Travel,UPI,5067.99
CUST009,August,Electronics,Debit Card,17821.11
CUST079,June,Travel,Debit Card,5890.56
CUST166,July,Entertainment,Credit Card,10625.21
CUST449,July,Groceries,Debit Card,2136.98
CUST173,May,Entertainment,Net Banking,579.35
CUST272,July,Electronics,Debit Card,8253.19
CUST488,September,Electronics,Credit Card,12810.66
CUST113,August,Travel,UPI,19199.0
CUST364,July,Travel,Net Banking,7229.7
CUST145,June,Entertainment,Debit Card,9288.76
CUST373,September,Entertainment,Credit Card,3025.1
CUST025,October,Apparel,Credit Card,17501.38
CUST155,September,Electronics,Debit Card,10559.73
CUST236,June,Travel,Credit Card,15346.0
CUST281,September,Electronics,Net Banking,1827.13
CUST467,August,Travel,Credit Card,17104.85
CUST078,June,Groceries,Credit Card,9323.72
CUST175,October,Entertainment,Net Banking,11188.01
CUST175,September,Groceries,Credit Card,13290.91
CUST371,September,Travel,Debit Card,10980.19
CUST296,July,Electronics,Net Banking,17326.14
CUST379,October,Electronics,Net Banking,1971.53
CUST244,June,Groceries,Net Banking,15470.9
CUST291,May,Travel,Credit Card,1119.86
CUST137,May,Electronics,Net Banking,7246.28
CUST342,October,Entertainment,Credit Card,14756.76
CUST464,June,Electronics,Net Banking,4396.28
CUST035,May,Apparel,Debit Card,13996.21
CUST128,May,Travel,UPI,18098.71
CUST027,August,Electronics,UPI,1428.95
CUST243,September,Groceries,Debit Card,10407.81
CUST153,September,Travel,Debit Card,13547.75
CUST061,June,Groceries,UPI,6489.36
CUST261,May,Groceries,Net Banking,16849.85
CUST308,August,Apparel,Debit Card,1113.07
CUST254,June,Electronics,Net Banking,10448.82
CUST370,May,Electronics,Net Banking,8175.17
CUST309,August,Groceries,Credit Card,8329.1
CUST419,October,Groceries,Debit Card,5955.69
CUST464,August,Entertainment,UPI,16111.45
CUST128,June,Entertainment,Net Banking,14460.7
CUST260,May,Electronics,UPI,19369.9
CUST029,October,Groceries,UPI,12441.93
CUST078,October,Travel,Debit Card,5392.41
CUST248,September,Entertainment,Net Banking,6775.03
CUST014,June,Apparel,Net Banking,16476.45
CUST338,June,Travel,UPI,14871.46
CUST064,May,Entertainment,Debit Card,14346.42
CUST173,October,Apparel,Debit Card,6478.25
CUST464,September,Apparel,Credit Card,3597.79
CUST156,August,Apparel,Net Banking,13430.71
CUST477,October,Apparel,Credit Card,17818.05
CUST226,June,Groceries,Net Banking,16432.02
CUST185,September,Electronics,Debit Card,1828.19
CUST424,July,Electronics,Credit Card,10958.18
CUST482,October,Groceries,UPI,6662.75
CUST168,September,Electronics,Debit Card,10122.49
CUST288,September,Apparel,Net Banking,17804.86
CUST332,October,Travel,Debit Card,14756.75
CUST250,July,Travel,Net Banking,10272.47
CUST268,August,Entertainment,Credit Card,10783.53
CUST355,September,Electronics,Debit Card,1007.58
CUST049,July,Entertainment,UPI,7192.73
CUST182,May,Travel,Credit Card,3456.33
CUST415,September,Electronics,Net Banking,4562.68
CUST328,October,Electronics,Net Banking,3582.6
CUST206,September,Travel,Debit Card,1745.8
CUST485,September,Electronics,Credit Card,9531.51
CUST264,October,Entertainment,Debit Card,5797.17
CUST184,August,Groceries,Credit Card,12059.63
CUST249,May,Entertainment,Net Banking,10950.34
CUST243,August,Groceries,UPI,5204.22
CUST043,August,Electronics,UPI,12485.98
CUST475,October,Entertainment,Net Banking,6007.75
CUST412,June,Travel,Credit Card,19784.27
CUST146,June,Groceries,Debit Card,11968.27
CUST188,September,Travel,Debit Card,16539.59
CUST033,June,Entertainment,Net Banking,19859.25
CUST469,October,Travel,Net Banking,2788.92
CUST447,May,Electronics,Net Banking,12610.03
CUST401,July,Electronics,Net Banking,1209.78
CUST158,August,Groceries,Net Banking,9280.12
CUST248,June,Travel,UPI,6570.83
CUST077,June,Groceries,UPI,9675.24
CUST079,June,Entertainment,Net Banking,5111.78
CUST413,May,Entertainment,UPI,12738.11
CUST471,July,Groceries,Debit Card,16612.39
CUST317,May,Travel,Credit Card,931.91
CUST201,July,Electronics,Net Banking,15336.35
CUST233,July,Travel,Debit Card,15411.38
CUST208,July,Apparel,Credit Card,6904.39
CUST025,July,Entertainment,Credit Card,18439.83
CUST435,September,Travel,Debit Card,3070.47
CUST394,August,Groceries,Credit Card,18332.59
CUST237,July,Apparel,Net Banking,6058.12
CUST154,May,Travel,Net Banking,15818.93
CUST427,October,Apparel,Debit Card,4383.17
CUST065,June,Electronics,Credit Card,924.6
CUST192,June,Groceries,Debit Card,12099.69
CUST178,September,Entertainment,Debit Card,6387.03
CUST487,August,Groceries,Net Banking,18900.14
CUST373,September,Apparel,Net Banking,3340.02
CUST434,September,Electronics,UPI,7474.71
CUST033,September,Groceries,Debit Card,11643.63
CUST081,August,Travel,Credit Card,18985.83
CUST164,June,Groceries,UPI,17188.53
CUST259,September,Groceries,UPI,10483.71
CUST423,August,Entertainment,Net Banking,8308.76
CUST335,September,Apparel,UPI,12821.45
CUST186,August,Travel,Debit Card,15757.01
CUST060,September,Groceries,Credit Card,6435.86
CUST093,October,Apparel,Credit Card,4453.66
CUST263,September,Entertainment,Net Banking,6337.33
CUST399,October,Apparel,Debit Card,16917.28
CUST323,June,Travel,Net Banking,18360.7
CUST399,October,Apparel,UPI,1103.57
CUST478,May,Apparel,UPI,2464.24
CUST245,September,Apparel,Debit Card,5763.25
CUST355,July,Travel,UPI,15519.78
CUST390,July,Apparel,Debit Card,1228.32
CUST048,July,Travel,Debit Card,12527.02
CUST158,July,Apparel,UPI,4134.03
CUST354,July,Travel,Credit Card,9290.33
CUST373,October,Groceries,Debit Card,5303.42
CUST163,September,Electronics,Debit Card,1279.66
CUST459,June,Electronics,Credit Card,11643.55
CUST364,May,Groceries,UPI,17749.44
CUST010,September,Travel,Credit Card,18185.63
CUST460,October,Travel,Net Banking,3168.72
CUST174,May,Travel,Debit Card,14142.81
CUST237,June,Travel,Net Banking,5627.44
CUST345,June,Electronics,UPI,14299.32
CUST376,May,Groceries,Credit Card,18476.93
CUST358,October,Entertainment,Net Banking,16766.13
CUST358,August,Apparel,Net Banking,12054.23
CUST271,October,Electronics,Credit Card,15053.64
CUST463,June,Groceries,Net Banking,1946.17
CUST320,July,Entertainment,UPI,6953.26
CUST120,May,Groceries,Net Banking,19102.23
CUST013,May,Electronics,UPI,16286.57
CUST366,May,Apparel,Net Banking,18107.68
CUST281,October,Entertainment,Net Banking,5376.39
CUST309,September,Apparel,Credit Card,3674.95
CUST034,June,Groceries,Credit Card,13064.56
CUST133,October,Apparel,Debit Card,3599.16
CUST202,June,Apparel,Credit Card,12675.01
CUST124,October,Travel,Debit Card,1306.97
CUST241,August,Entertainment,Net Banking,15706.19
CUST297,August,Apparel,Credit Card,8268.17
CUST409,May,Travel,UPI,11672.22
CUST380,July,Groceries,UPI,7587.91
CUST083,August,Apparel,UPI,19457.32
CUST157,May,Electronics,Debit Card,9687.37
CUST029,May,Groceries,Net Banking,11904.62
CUST178,May,Groceries,Credit Card,7439.31
CUST123,August,Entertainment,Credit Card,8437.53
CUST185,August,Groceries,Net Banking,7255.52
CUST059,September,Travel,Net Banking,11367.27
CUST042,September,Electronics,UPI,8393.85
CUST094,May,Apparel,Credit Card,1958.77
CUST339,June,Travel,Credit Card,16282.95
CUST338,September,Apparel,Net Banking,11247.12
CUST297,May,Electronics,Credit Card,19630.98
CUST256,July,Electronics,Net Banking,18491.75
CUST172,October,Entertainment,UPI,16812.2
CUST417,July,Groceries,Debit Card,15830.97
CUST339,May,Groceries,Credit Card,8927.85
CUST408,June,Apparel,Net Banking,6393.37
CUST490,July,Travel,Net Banking,3501.48
CUST319,October,Apparel,Debit Card,19089.83
CUST357,July,Entertainment,UPI,12543.35
CUST203,September,Electronics,Debit Card,13706.19
CUST092,October,Apparel,UPI,13229.4
CUST092,June,Apparel,Credit Card,5788.04
CUST444,May,Travel,UPI,2641.05
CUST492,September,Groceries,UPI,9209.67
CUST222,October,Entertainment,Credit Card,16779.3
CUST174,August,Entertainment,Net Banking,8242.39
CUST138,May,Entertainment,Net Banking,17512.72
CUST450,October,Apparel,Debit Card,9824.89
CUST296,June,Apparel,Credit Card,9605.59
CUST204,August,Entertainment,Net Banking,11500.11
CUST016,September,Travel,UPI,13899.21
CUST288,October,Apparel,Credit Card,12067.27
CUST367,June,Electronics,Net Banking,711.12
CUST053,September,Entertainment,UPI,668.39
CUST458,June,Electronics,UPI,7691.67
CUST255,May,Entertainment,Credit Card,18765.0
CUST472,September,Entertainment,Net Banking,13608.57
CUST445,September,Apparel,Net Banking,3402.91
CUST224,September,Entertainment,Debit Card,7468.8
CUST200,July,Travel,UPI,14332.56
CUST322,July,Entertainment,Debit Card,5194.98
CUST348,July,Apparel,Debit Card,3482.06
CUST234,August,Groceries,Debit Card,16967.02
CUST342,August,Entertainment,Credit Card,18189.19
CUST367,June,Entertainment,Net Banking,15597.19
CUST204,September,Electronics,UPI,11884.25
CUST385,June,Entertainment,UPI,16436.62
CUST096,August,Apparel,Net Banking,3604.47
CUST035,May,Travel,Debit Card,16593.1
CUST132,August,Travel,Net Banking,8770.19
CUST065,September,Electronics,Debit Card,7204.56
CUST415,May,Apparel,Credit Card,19279.01
CUST489,June,Travel,Net Banking,19254.12
CUST161,June,Groceries,Credit Card,14193.96
CUST432,June,Travel,Net Banking,7079.9
CUST164,June,Entertainment,Credit Card,4010.79
CUST327,August,Groceries,Debit Card,15183.82
CUST428,August,Entertainment,Credit Card,6007.55
CUST410,September,Entertainment,Debit Card,7497.78
CUST481,August,Apparel,UPI,16640.03
CUST322,May,Groceries,UPI,14319.61
CUST259,October,Apparel,Net Banking,11822.21
CUST437,July,Entertainment,Credit Card,12846.75
CUST006,August,Travel,Credit Card,3307.13
CUST363,October,Entertainment,Debit Card,10500.7
CUST142,May,Entertainment,Credit Card,11718.73
CUST125,May,Entertainment,Net Banking,15327.05
CUST232,October,Entertainment,Credit Card,11285.52
CUST183,September,Groceries,Credit Card,11369.69
CUST272,August,Groceries,Net Banking,11229.36
CUST161,May,Apparel,Debit Card,2728.83
CUST172,August,Apparel,Net Banking,11793.93
CUST025,August,Apparel,Debit Card,5990.15
CUST010,October,Travel,Debit Card,14324.21
CUST461,August,Electronics,Debit Card,17217.1
CUST183,October,Groceries,Credit Card,8423.37
CUST082,October,Travel,Net Banking,755.5
CUST348,July,Travel,Net Banking,5786.84
CUST096,September,Travel,UPI,16421.78
CUST467,July,Electronics,Credit Card,2724.4
CUST150,May,Apparel,Net Banking,6987.2
CUST035,August,Entertainment,Debit Card,16724.45
CUST364,August,Entertainment,Net Banking,16196.65
CUST097,August,Apparel,Net Banking,10042.42
CUST495,June,Entertainment,Net Banking,15074.04
CUST328,August,Groceries,Credit Card,2682.03
CUST436,May,Electronics,Net Banking,2462.6
CUST143,June,Electronics,Net Banking,17395.88
CUST198,October,Apparel,Credit Card,9509.77
CUST052,September,Apparel,UPI,2597.25
CUST467,July,Entertainment,Debit Card,11799.55
CUST346,September,Electronics,Credit Card,6735.04
CUST065,October,Groceries,UPI,17075.77
CUST041,August,Apparel,Credit Card,9112.52
CUST375,May,Entertainment,Debit Card,607.72
CUST123,June,Entertainment,Credit Card,823.54
CUST180,July,Travel,Credit Card,16728.79
CUST273,June,Travel,Credit Card,9313.15
CUST467,August,Entertainment,Credit Card,16204.45
CUST325,October,Entertainment,Net Banking,15611.53
CUST252,October,Groceries,UPI,6245.68
CUST199,May,Groceries,Net Banking,5510.06
CUST374,August,Entertainment,UPI,5831.84
CUST456,May,Groceries,Net Banking,4754.82
CUST316,October,Travel,Net Banking,12518.39
CUST139,May,Travel,Debit Card,16001.22
CUST278,May,Entertainment,Credit Card,16550.62
CUST052,October,Entertainment,UPI,3295.76
CUST078,July,Electronics,UPI,2723.79
CUST199,July,Travel,UPI,3417.75
CUST195,May,Electronics,Net Banking,5282.18
CUST125,July,Apparel,Debit Card,19998.33
CUST328,August,Groceries,Debit Card,8640.17
CUST471,October,Apparel,Credit Card,9499.03
CUST246,October,Groceries,UPI,563.23
CUST106,July,Apparel,Debit Card,18914.71
CUST334,August,Groceries,Debit Card,574.87
CUST294,May,Groceries,Credit Card,6670.04
CUST223,October,Apparel,UPI,9009.38
CUST011,October,Groceries,Net Banking,16289.9
CUST471,May,Entertainment,Credit Card,10880.31
CUST178,June,Apparel,Debit Card,11987.03
CUST030,July,Electronics,Credit Card,4758.02
CUST058,July,Groceries,Debit Card,12239.79
CUST366,August,Entertainment,Credit Card,16409.38
CUST441,August,Entertainment,Net Banking,10733.05
CUST255,July,Electronics,Credit Card,14669.63
CUST409,September,Apparel,Debit Card,5748.83
CUST284,May,Apparel,Debit Card,19886.81
CUST075,June,Electronics,Net Banking,10841.14
CUST101,October,Electronics,Net Banking,17677.25
CUST187,October,Apparel,UPI,7568.86
CUST455,July,Entertainment,Net Banking,14543.41
CUST257,June,Entertainment,Debit Card,13808.43
CUST465,August,Travel,Credit Card,15985.09
CUST020,July,Entertainment,Net Banking,16249.53
CUST213,August,Entertainment,Debit Card,11057.47
CUST290,October,Travel,Debit Card,8534.86
CUST024,June,Apparel,UPI,11036.44
CUST435,October,Groceries,Credit Card,9382.3
CUST417,October,Apparel,UPI,9618.01
CUST282,September,Travel,Credit Card,15379.22
CUST045,May,Entertainment,Debit Card,14360.96
CUST326,October,Travel,Debit Card,11155.95
CUST360,July,Groceries,Credit Card,6502.96
CUST369,June,Electronics,Net Banking,13185.1
CUST049,June,Travel,Net Banking,19044.81
CUST296,August,Groceries,Credit Card,5097.41
CUST088,August,Groceries,Debit Card,5484.91
CUST247,September,Apparel,Net Banking,19245.8
CUST080,May,Apparel,UPI,5171.32
CUST375,July,Travel,Credit Card,14138.34
CUST392,June,Electronics,Net Banking,18972.64
CUST409,August,Travel,Credit Card,8878.91
CUST468,July,Apparel,Debit Card,2620.58
CUST465,August,Travel,Credit Card,1134.63
CUST205,October,Travel,Net Banking,15984.45
CUST411,May,Electronics,Net Banking,11590.1
CUST207,May,Groceries,Credit Card,11068.53
CUST192,July,Entertainment,Debit Card,9681.85
CUST042,August,Groceries,Debit Card,8836.44
CUST361,August,Groceries,UPI,5661.04
CUST056,June,Entertainment,UPI,12593.25
CUST212,August,Groceries,Credit Card,15215.98
CUST476,August,Apparel,Net Banking,12382.29
CUST396,May,Electronics,Net Banking,3765.62
CUST400,August,Groceries,UPI,7881.79
CUST255,June,Entertainment,Credit Card,11800.8
CUST068,August,Apparel,Credit Card,15900.29
CUST137,July,Entertainment,Credit Card,15450.35
